file_path,emotion,source,duration_sec,sample_rate
/Users/sa27/Downloads/Emotions/Angry/1025_TIE_ANG_XX.wav,angry,CREMA-D,3.903875,16000
/Users/sa27/Downloads/Emotions/Angry/YAF_seize_angry.wav,angry,TESS,2.369828786761694,24414
/Users/sa27/Downloads/Emotions/Angry/OAF_take_angry.wav,angry,TESS,1.459777177029573,24414
/Users/sa27/Downloads/Emotions/Angry/YAF_pick_angry.wav,angry,TESS,2.047104120586549,24414
/Users/sa27/Downloads/Emotions/Angry/OAF_calm_angry.wav,angry,TESS,1.490906856721553,24414
/Users/sa27/Downloads/Emotions/Angry/1009_IOM_ANG_XX.wav,angry,CREMA-D,2.8361875,16000
/Users/sa27/Downloads/Emotions/Angry/1083_IWL_ANG_XX.wav,angry,CREMA-D,3.7036875,16000
/Users/sa27/Downloads/Emotions/Angry/03-01-05-02-02-01-22.wav,angry,RAVDESS,4.237583333333333,48000
/Users/sa27/Downloads/Emotions/Angry/03-02-05-02-01-01-06.wav,angry,RAVDESS,4.5045,48000
/Users/sa27/Downloads/Emotions/Angry/1046_ITS_ANG_XX.wav,angry,CREMA-D,2.56925,16000
/Users/sa27/Downloads/Emotions/Angry/03-02-05-02-01-01-12.wav,angry,RAVDESS,4.637958333333334,48000
/Users/sa27/Downloads/Emotions/Angry/1053_ITS_ANG_XX.wav,angry,CREMA-D,2.102125,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_chalk_angry.wav,angry,TESS,1.3952240517735726,24414
/Users/sa27/Downloads/Emotions/Angry/OAF_fit_angry.wav,angry,TESS,1.6016220201523717,24414
/Users/sa27/Downloads/Emotions/Angry/1028_IEO_ANG_MD.wav,angry,CREMA-D,2.035375,16000
/Users/sa27/Downloads/Emotions/Angry/1069_IWL_ANG_XX.wav,angry,CREMA-D,2.1354375,16000
/Users/sa27/Downloads/Emotions/Angry/1039_IEO_ANG_HI.wav,angry,CREMA-D,2.2826875,16000
/Users/sa27/Downloads/Emotions/Angry/03-02-05-01-02-01-12.wav,angry,RAVDESS,4.5378541666666665,48000
/Users/sa27/Downloads/Emotions/Angry/03-02-05-01-02-01-06.wav,angry,RAVDESS,4.404395833333333,48000
/Users/sa27/Downloads/Emotions/Angry/YAF_mouse_angry.wav,angry,TESS,2.282297042680429,24414
/Users/sa27/Downloads/Emotions/Angry/1047_ITH_ANG_XX.wav,angry,CREMA-D,3.003,16000
/Users/sa27/Downloads/Emotions/Angry/1052_ITH_ANG_XX.wav,angry,CREMA-D,2.6693125,16000
/Users/sa27/Downloads/Emotions/Angry/1080_IEO_ANG_LO.wav,angry,CREMA-D,2.3356875,16000
/Users/sa27/Downloads/Emotions/Angry/1068_IWW_ANG_XX.wav,angry,CREMA-D,1.93525,16000
/Users/sa27/Downloads/Emotions/Angry/1054_TIE_ANG_XX.wav,angry,CREMA-D,2.469125,16000
/Users/sa27/Downloads/Emotions/Angry/1041_TIE_ANG_XX.wav,angry,CREMA-D,2.7360625,16000
/Users/sa27/Downloads/Emotions/Angry/YAF_whip_angry.wav,angry,TESS,2.0054886540509544,24414
/Users/sa27/Downloads/Emotions/Angry/1080_TSI_ANG_XX.wav,angry,CREMA-D,2.6359375,16000
/Users/sa27/Downloads/Emotions/Angry/1078_IOM_ANG_XX.wav,angry,CREMA-D,2.7360625,16000
/Users/sa27/Downloads/Emotions/Angry/YAF_mop_angry.wav,angry,TESS,2.1016629802572293,24414
/Users/sa27/Downloads/Emotions/Angry/OAF_learn_angry.wav,angry,TESS,1.5158515605799951,24414
/Users/sa27/Downloads/Emotions/Angry/1065_IOM_ANG_XX.wav,angry,CREMA-D,2.06875,16000
/Users/sa27/Downloads/Emotions/Angry/1088_TSI_ANG_XX.wav,angry,CREMA-D,2.06875,16000
/Users/sa27/Downloads/Emotions/Angry/1070_IOM_ANG_XX.wav,angry,CREMA-D,2.6693125,16000
/Users/sa27/Downloads/Emotions/Angry/YAF_pearl_angry.wav,angry,TESS,2.0613991971819448,24414
/Users/sa27/Downloads/Emotions/Angry/1042_MTI_ANG_XX.wav,angry,CREMA-D,2.43575,16000
/Users/sa27/Downloads/Emotions/Angry/1057_MTI_ANG_XX.wav,angry,CREMA-D,3.1698125,16000
/Users/sa27/Downloads/Emotions/Angry/1088_IEO_ANG_LO.wav,angry,CREMA-D,2.2689375,16000
/Users/sa27/Downloads/Emotions/Angry/1075_IWW_ANG_XX.wav,angry,CREMA-D,2.7694375,16000
/Users/sa27/Downloads/Emotions/Angry/1060_IWW_ANG_XX.wav,angry,CREMA-D,2.1354375,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_limb_angry.wav,angry,TESS,1.6209551896452854,24414
/Users/sa27/Downloads/Emotions/Angry/1049_TIE_ANG_XX.wav,angry,CREMA-D,2.6693125,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_keg_angry.wav,angry,TESS,1.4403211272220857,24414
/Users/sa27/Downloads/Emotions/Angry/1057_WSI_ANG_XX.wav,angry,CREMA-D,2.902875,16000
/Users/sa27/Downloads/Emotions/Angry/03-02-05-01-02-01-07.wav,angry,RAVDESS,4.57125,48000
/Users/sa27/Downloads/Emotions/Angry/1042_WSI_ANG_XX.wav,angry,CREMA-D,2.3690625,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_wash_angry.wav,angry,TESS,1.8023674940607848,24414
/Users/sa27/Downloads/Emotions/Angry/1013_IEO_ANG_LO.wav,angry,CREMA-D,1.6683125,16000
/Users/sa27/Downloads/Emotions/Angry/1006_IEO_ANG_LO.wav,angry,CREMA-D,2.5025,16000
/Users/sa27/Downloads/Emotions/Angry/03-02-05-01-02-01-13.wav,angry,RAVDESS,4.304291666666667,48000
/Users/sa27/Downloads/Emotions/Angry/OAF_thumb_angry.wav,angry,TESS,1.5925288768739247,24414
/Users/sa27/Downloads/Emotions/Angry/1042_DFA_ANG_XX.wav,angry,CREMA-D,1.93525,16000
/Users/sa27/Downloads/Emotions/Angry/1057_DFA_ANG_XX.wav,angry,CREMA-D,2.535875,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_mood_angry.wav,angry,TESS,1.5651265667240108,24414
/Users/sa27/Downloads/Emotions/Angry/1022_TAI_ANG_XX.wav,angry,CREMA-D,3.3700625,16000
/Users/sa27/Downloads/Emotions/Angry/1037_TAI_ANG_XX.wav,angry,CREMA-D,3.06975,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_void_angry.wav,angry,TESS,1.54419595314164,24414
/Users/sa27/Downloads/Emotions/Angry/1013_TSI_ANG_XX.wav,angry,CREMA-D,2.369,16000
/Users/sa27/Downloads/Emotions/Angry/1006_TSI_ANG_XX.wav,angry,CREMA-D,2.5025,16000
/Users/sa27/Downloads/Emotions/Angry/1074_IWL_ANG_XX.wav,angry,CREMA-D,2.8028125,16000
/Users/sa27/Downloads/Emotions/Angry/1061_IWL_ANG_XX.wav,angry,CREMA-D,3.2365625,16000
/Users/sa27/Downloads/Emotions/Angry/1020_IEO_ANG_MD.wav,angry,CREMA-D,3.37,16000
/Users/sa27/Downloads/Emotions/Angry/1035_IEO_ANG_MD.wav,angry,CREMA-D,2.402375,16000
/Users/sa27/Downloads/Emotions/Angry/1031_IEO_ANG_HI.wav,angry,CREMA-D,2.402375,16000
/Users/sa27/Downloads/Emotions/Angry/1024_IEO_ANG_HI.wav,angry,CREMA-D,2.5025,16000
/Users/sa27/Downloads/Emotions/Angry/03-02-05-02-01-01-13.wav,angry,RAVDESS,4.2709375,48000
/Users/sa27/Downloads/Emotions/Angry/03-02-05-02-01-01-07.wav,angry,RAVDESS,4.437770833333333,48000
/Users/sa27/Downloads/Emotions/Angry/YAF_turn_angry.wav,angry,TESS,2.223806012943393,24414
/Users/sa27/Downloads/Emotions/Angry/1001_IOM_ANG_XX.wav,angry,CREMA-D,2.1354375,16000
/Users/sa27/Downloads/Emotions/Angry/03-01-05-02-02-01-23.wav,angry,RAVDESS,3.2365625,48000
/Users/sa27/Downloads/Emotions/Angry/1014_IOM_ANG_XX.wav,angry,CREMA-D,3.2699375,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_perch_angry.wav,angry,TESS,1.6798558204309002,24414
/Users/sa27/Downloads/Emotions/Angry/1026_MTI_ANG_XX.wav,angry,CREMA-D,2.6359375,16000
/Users/sa27/Downloads/Emotions/Angry/1033_MTI_ANG_XX.wav,angry,CREMA-D,2.369,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_said_angry.wav,angry,TESS,1.4669042352748423,24414
/Users/sa27/Downloads/Emotions/Angry/OAF_book_angry.wav,angry,TESS,1.5300647169656754,24414
/Users/sa27/Downloads/Emotions/Angry/YAF_nag_angry.wav,angry,TESS,2.0894978291144426,24414
/Users/sa27/Downloads/Emotions/Angry/1011_IWW_ANG_XX.wav,angry,CREMA-D,2.6359375,16000
/Users/sa27/Downloads/Emotions/Angry/1004_IWW_ANG_XX.wav,angry,CREMA-D,2.369,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_get_angry.wav,angry,TESS,1.6449578110919965,24414
/Users/sa27/Downloads/Emotions/Angry/1038_TIE_ANG_XX.wav,angry,CREMA-D,2.8361875,16000
/Users/sa27/Downloads/Emotions/Angry/YAF_near_angry.wav,angry,TESS,2.0360039321700665,24414
/Users/sa27/Downloads/Emotions/Angry/OAF_far_angry.wav,angry,TESS,1.509297943802736,24414
/Users/sa27/Downloads/Emotions/Angry/OAF_pool_angry.wav,angry,TESS,1.3765462439583844,24414
/Users/sa27/Downloads/Emotions/Angry/03-01-05-01-01-01-23.wav,angry,RAVDESS,3.3033125,48000
/Users/sa27/Downloads/Emotions/Angry/1077_IEO_ANG_LO.wav,angry,CREMA-D,2.1354375,16000
/Users/sa27/Downloads/Emotions/Angry/1062_IEO_ANG_LO.wav,angry,CREMA-D,2.102125,16000
/Users/sa27/Downloads/Emotions/Angry/03-01-05-02-01-01-17.wav,angry,RAVDESS,3.5035,48000
/Users/sa27/Downloads/Emotions/Angry/1033_WSI_ANG_XX.wav,angry,CREMA-D,2.06875,16000
/Users/sa27/Downloads/Emotions/Angry/1026_WSI_ANG_XX.wav,angry,CREMA-D,3.2031875,16000
/Users/sa27/Downloads/Emotions/Angry/03-01-05-02-01-01-03.wav,angry,RAVDESS,4.404395833333333,48000
/Users/sa27/Downloads/Emotions/Angry/YAF_chain_angry.wav,angry,TESS,2.172769722290489,24414
/Users/sa27/Downloads/Emotions/Angry/1026_DFA_ANG_XX.wav,angry,CREMA-D,2.06875,16000
/Users/sa27/Downloads/Emotions/Angry/1033_DFA_ANG_XX.wav,angry,CREMA-D,2.002,16000
/Users/sa27/Downloads/Emotions/Angry/YAF_check_angry.wav,angry,TESS,2.2504710412058655,24414
/Users/sa27/Downloads/Emotions/Angry/1044_IEO_ANG_MD.wav,angry,CREMA-D,2.369,16000
/Users/sa27/Downloads/Emotions/Angry/1051_IEO_ANG_MD.wav,angry,CREMA-D,1.8018125,16000
/Users/sa27/Downloads/Emotions/Angry/1010_IWL_ANG_XX.wav,angry,CREMA-D,3.003,16000
/Users/sa27/Downloads/Emotions/Angry/1005_IWL_ANG_XX.wav,angry,CREMA-D,3.37,16000
/Users/sa27/Downloads/Emotions/Angry/1055_IEO_ANG_HI.wav,angry,CREMA-D,2.5025,16000
/Users/sa27/Downloads/Emotions/Angry/1040_IEO_ANG_HI.wav,angry,CREMA-D,2.3023125,16000
/Users/sa27/Downloads/Emotions/Angry/1046_TAI_ANG_XX.wav,angry,CREMA-D,2.2021875,16000
/Users/sa27/Downloads/Emotions/Angry/1053_TAI_ANG_XX.wav,angry,CREMA-D,2.035375,16000
/Users/sa27/Downloads/Emotions/Angry/YAF_fail_angry.wav,angry,TESS,1.8734332759891865,24414
/Users/sa27/Downloads/Emotions/Angry/OAF_cheek_angry.wav,angry,TESS,1.681821905464078,24414
/Users/sa27/Downloads/Emotions/Angry/1077_TSI_ANG_XX.wav,angry,CREMA-D,2.3690625,16000
/Users/sa27/Downloads/Emotions/Angry/1062_TSI_ANG_XX.wav,angry,CREMA-D,2.1688125,16000
/Users/sa27/Downloads/Emotions/Angry/03-01-05-01-02-01-03.wav,angry,RAVDESS,3.8038125,48000
/Users/sa27/Downloads/Emotions/Angry/03-01-05-01-02-01-17.wav,angry,RAVDESS,3.6036041666666665,48000
/Users/sa27/Downloads/Emotions/Angry/03-01-05-01-02-01-01.wav,angry,RAVDESS,3.5035,48000
/Users/sa27/Downloads/Emotions/Angry/1091_IWL_ANG_XX.wav,angry,CREMA-D,2.5025,16000
/Users/sa27/Downloads/Emotions/Angry/1084_IWL_ANG_XX.wav,angry,CREMA-D,3.43675,16000
/Users/sa27/Downloads/Emotions/Angry/YAF_which_angry.wav,angry,TESS,2.147865978536905,24414
/Users/sa27/Downloads/Emotions/Angry/YAF_lot_angry.wav,angry,TESS,1.992217580077005,24414
/Users/sa27/Downloads/Emotions/Angry/03-01-05-01-02-01-15.wav,angry,RAVDESS,3.703708333333333,48000
/Users/sa27/Downloads/Emotions/Angry/YAF_read_angry.wav,angry,TESS,2.24846399606783,24414
/Users/sa27/Downloads/Emotions/Angry/1029_MTI_ANG_XX.wav,angry,CREMA-D,3.1364375,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_yearn_angry.wav,angry,TESS,1.627672646841976,24414
/Users/sa27/Downloads/Emotions/Angry/1022_TIE_ANG_XX.wav,angry,CREMA-D,3.93725,16000
/Users/sa27/Downloads/Emotions/Angry/1037_TIE_ANG_XX.wav,angry,CREMA-D,2.969625,16000
/Users/sa27/Downloads/Emotions/Angry/03-01-05-02-01-01-15.wav,angry,RAVDESS,3.536875,48000
/Users/sa27/Downloads/Emotions/Angry/03-01-05-02-01-01-01.wav,angry,RAVDESS,4.104104166666667,48000
/Users/sa27/Downloads/Emotions/Angry/1031_ITH_ANG_XX.wav,angry,CREMA-D,2.7026875,16000
/Users/sa27/Downloads/Emotions/Angry/1024_ITH_ANG_XX.wav,angry,CREMA-D,2.7360625,16000
/Users/sa27/Downloads/Emotions/Angry/1029_WSI_ANG_XX.wav,angry,CREMA-D,2.5025,16000
/Users/sa27/Downloads/Emotions/Angry/1090_IWW_ANG_XX.wav,angry,CREMA-D,2.8695,16000
/Users/sa27/Downloads/Emotions/Angry/1085_IWW_ANG_XX.wav,angry,CREMA-D,2.602625,16000
/Users/sa27/Downloads/Emotions/Angry/1078_IEO_ANG_LO.wav,angry,CREMA-D,2.2689375,16000
/Users/sa27/Downloads/Emotions/Angry/YAF_rough_angry.wav,angry,TESS,2.14565413287458,24414
/Users/sa27/Downloads/Emotions/Angry/03-01-05-01-01-01-21.wav,angry,RAVDESS,4.137479166666667,48000
/Users/sa27/Downloads/Emotions/Angry/03-01-05-01-01-01-09.wav,angry,RAVDESS,3.5702291666666666,48000
/Users/sa27/Downloads/Emotions/Angry/YAF_haze_angry.wav,angry,TESS,2.239125092160236,24414
/Users/sa27/Downloads/Emotions/Angry/1029_DFA_ANG_XX.wav,angry,CREMA-D,2.2021875,16000
/Users/sa27/Downloads/Emotions/Angry/1078_TSI_ANG_XX.wav,angry,CREMA-D,2.1688125,16000
/Users/sa27/Downloads/Emotions/Angry/1080_IOM_ANG_XX.wav,angry,CREMA-D,2.7360625,16000
/Users/sa27/Downloads/Emotions/Angry/1049_TAI_ANG_XX.wav,angry,CREMA-D,2.6359375,16000
/Users/sa27/Downloads/Emotions/Angry/03-01-05-02-02-01-09.wav,angry,RAVDESS,4.371041666666667,48000
/Users/sa27/Downloads/Emotions/Angry/OAF_team_angry.wav,angry,TESS,1.6066191529450315,24414
/Users/sa27/Downloads/Emotions/Angry/03-01-05-02-02-01-21.wav,angry,RAVDESS,4.1040833333333335,48000
/Users/sa27/Downloads/Emotions/Angry/1030_ITS_ANG_XX.wav,angry,CREMA-D,2.3356875,16000
/Users/sa27/Downloads/Emotions/Angry/1025_ITS_ANG_XX.wav,angry,CREMA-D,2.102125,16000
/Users/sa27/Downloads/Emotions/Angry/1087_TSI_ANG_XX.wav,angry,CREMA-D,3.403375,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_gaze_angry.wav,angry,TESS,1.6900139264356517,24414
/Users/sa27/Downloads/Emotions/Angry/OAF_kite_angry.wav,angry,TESS,1.4924633407061523,24414
/Users/sa27/Downloads/Emotions/Angry/03-02-05-02-01-01-11.wav,angry,RAVDESS,3.8705416666666665,48000
/Users/sa27/Downloads/Emotions/Angry/03-02-05-02-01-01-05.wav,angry,RAVDESS,4.604604166666666,48000
/Users/sa27/Downloads/Emotions/Angry/OAF_love_angry.wav,angry,TESS,1.5624231998033915,24414
/Users/sa27/Downloads/Emotions/Angry/1058_MTI_ANG_XX.wav,angry,CREMA-D,2.56925,16000
/Users/sa27/Downloads/Emotions/Angry/1046_TIE_ANG_XX.wav,angry,CREMA-D,2.2755625,16000
/Users/sa27/Downloads/Emotions/Angry/1053_TIE_ANG_XX.wav,angry,CREMA-D,3.036375,16000
/Users/sa27/Downloads/Emotions/Angry/YAF_choice_angry.wav,angry,TESS,1.8671254198410747,24414
/Users/sa27/Downloads/Emotions/Angry/1087_IEO_ANG_LO.wav,angry,CREMA-D,3.003,16000
/Users/sa27/Downloads/Emotions/Angry/03-02-05-01-02-01-05.wav,angry,RAVDESS,4.7714375,48000
/Users/sa27/Downloads/Emotions/Angry/1055_ITH_ANG_XX.wav,angry,CREMA-D,3.1364375,16000
/Users/sa27/Downloads/Emotions/Angry/1040_ITH_ANG_XX.wav,angry,CREMA-D,2.402375,16000
/Users/sa27/Downloads/Emotions/Angry/03-02-05-01-02-01-11.wav,angry,RAVDESS,4.004,48000
/Users/sa27/Downloads/Emotions/Angry/1009_IEO_ANG_LO.wav,angry,CREMA-D,2.43575,16000
/Users/sa27/Downloads/Emotions/Angry/1058_WSI_ANG_XX.wav,angry,CREMA-D,2.602625,16000
/Users/sa27/Downloads/Emotions/Angry/1058_DFA_ANG_XX.wav,angry,CREMA-D,2.469125,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_hall_angry.wav,angry,TESS,1.5029491275497666,24414
/Users/sa27/Downloads/Emotions/Angry/03-02-05-01-01-01-19.wav,angry,RAVDESS,4.537875,48000
/Users/sa27/Downloads/Emotions/Angry/1009_TSI_ANG_XX.wav,angry,CREMA-D,2.3356875,16000
/Users/sa27/Downloads/Emotions/Angry/1038_TAI_ANG_XX.wav,angry,CREMA-D,2.969625,16000
/Users/sa27/Downloads/Emotions/Angry/1054_ITS_ANG_XX.wav,angry,CREMA-D,1.93525,16000
/Users/sa27/Downloads/Emotions/Angry/1041_ITS_ANG_XX.wav,angry,CREMA-D,2.93625,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_wire_angry.wav,angry,TESS,1.5955599246334071,24414
/Users/sa27/Downloads/Emotions/Angry/03-02-05-01-01-01-24.wav,angry,RAVDESS,4.437770833333333,48000
/Users/sa27/Downloads/Emotions/Angry/1049_ITS_ANG_XX.wav,angry,CREMA-D,2.2826875,16000
/Users/sa27/Downloads/Emotions/Angry/1023_IEO_ANG_HI.wav,angry,CREMA-D,2.035375,16000
/Users/sa27/Downloads/Emotions/Angry/1036_IEO_ANG_HI.wav,angry,CREMA-D,3.1364375,16000
/Users/sa27/Downloads/Emotions/Angry/1032_IEO_ANG_MD.wav,angry,CREMA-D,2.7360625,16000
/Users/sa27/Downloads/Emotions/Angry/1027_IEO_ANG_MD.wav,angry,CREMA-D,1.968625,16000
/Users/sa27/Downloads/Emotions/Angry/1066_IWL_ANG_XX.wav,angry,CREMA-D,2.7026875,16000
/Users/sa27/Downloads/Emotions/Angry/1073_IWL_ANG_XX.wav,angry,CREMA-D,2.6359375,16000
/Users/sa27/Downloads/Emotions/Angry/1001_TSI_ANG_XX.wav,angry,CREMA-D,2.5025,16000
/Users/sa27/Downloads/Emotions/Angry/1014_TSI_ANG_XX.wav,angry,CREMA-D,2.969625,16000
/Users/sa27/Downloads/Emotions/Angry/1030_TAI_ANG_XX.wav,angry,CREMA-D,3.06975,16000
/Users/sa27/Downloads/Emotions/Angry/1025_TAI_ANG_XX.wav,angry,CREMA-D,2.1354375,16000
/Users/sa27/Downloads/Emotions/Angry/1050_DFA_ANG_XX.wav,angry,CREMA-D,2.5025,16000
/Users/sa27/Downloads/Emotions/Angry/1045_DFA_ANG_XX.wav,angry,CREMA-D,2.535875,16000
/Users/sa27/Downloads/Emotions/Angry/YAF_mode_angry.wav,angry,TESS,1.9242238060129433,24414
/Users/sa27/Downloads/Emotions/Angry/1001_IEO_ANG_LO.wav,angry,CREMA-D,2.06875,16000
/Users/sa27/Downloads/Emotions/Angry/1014_IEO_ANG_LO.wav,angry,CREMA-D,2.2021875,16000
/Users/sa27/Downloads/Emotions/Angry/03-02-05-02-02-01-24.wav,angry,RAVDESS,4.337666666666666,48000
/Users/sa27/Downloads/Emotions/Angry/1045_WSI_ANG_XX.wav,angry,CREMA-D,3.1698125,16000
/Users/sa27/Downloads/Emotions/Angry/1050_WSI_ANG_XX.wav,angry,CREMA-D,2.602625,16000
/Users/sa27/Downloads/Emotions/Angry/03-02-05-01-02-01-10.wav,angry,RAVDESS,4.604604166666666,48000
/Users/sa27/Downloads/Emotions/Angry/OAF_dodge_angry.wav,angry,TESS,1.6458589333988696,24414
/Users/sa27/Downloads/Emotions/Angry/1048_ITH_ANG_XX.wav,angry,CREMA-D,2.8028125,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_beg_angry.wav,angry,TESS,1.5461620381748178,24414
/Users/sa27/Downloads/Emotions/Angry/03-02-05-01-02-01-04.wav,angry,RAVDESS,4.037354166666667,48000
/Users/sa27/Downloads/Emotions/Angry/OAF_bath_angry.wav,angry,TESS,1.6068649135741788,24414
/Users/sa27/Downloads/Emotions/Angry/1067_IWW_ANG_XX.wav,angry,CREMA-D,2.035375,16000
/Users/sa27/Downloads/Emotions/Angry/1072_IWW_ANG_XX.wav,angry,CREMA-D,2.2689375,16000
/Users/sa27/Downloads/Emotions/Angry/YAF_boat_angry.wav,angry,TESS,1.6912017694765298,24414
/Users/sa27/Downloads/Emotions/Angry/1050_MTI_ANG_XX.wav,angry,CREMA-D,2.902875,16000
/Users/sa27/Downloads/Emotions/Angry/1045_MTI_ANG_XX.wav,angry,CREMA-D,2.7694375,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_cause_angry.wav,angry,TESS,1.695830261325469,24414
/Users/sa27/Downloads/Emotions/Angry/1077_IOM_ANG_XX.wav,angry,CREMA-D,2.6359375,16000
/Users/sa27/Downloads/Emotions/Angry/1062_IOM_ANG_XX.wav,angry,CREMA-D,1.8018125,16000
/Users/sa27/Downloads/Emotions/Angry/03-02-05-02-01-01-04.wav,angry,RAVDESS,4.070729166666666,48000
/Users/sa27/Downloads/Emotions/Angry/YAF_soap_angry.wav,angry,TESS,2.225731137871713,24414
/Users/sa27/Downloads/Emotions/Angry/03-02-05-02-01-01-10.wav,angry,RAVDESS,4.8048125,48000
/Users/sa27/Downloads/Emotions/Angry/OAF_rose_angry.wav,angry,TESS,1.8602850823298107,24414
/Users/sa27/Downloads/Emotions/Angry/OAF_wheat_angry.wav,angry,TESS,1.5331367248300156,24414
/Users/sa27/Downloads/Emotions/Angry/03-01-05-02-02-01-20.wav,angry,RAVDESS,4.404416666666667,48000
/Users/sa27/Downloads/Emotions/Angry/1038_ITS_ANG_XX.wav,angry,CREMA-D,3.003,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_tough_angry.wav,angry,TESS,1.4664536741214058,24414
/Users/sa27/Downloads/Emotions/Angry/1065_TSI_ANG_XX.wav,angry,CREMA-D,1.93525,16000
/Users/sa27/Downloads/Emotions/Angry/1070_TSI_ANG_XX.wav,angry,CREMA-D,2.402375,16000
/Users/sa27/Downloads/Emotions/Angry/1088_IOM_ANG_XX.wav,angry,CREMA-D,2.5025,16000
/Users/sa27/Downloads/Emotions/Angry/1054_TAI_ANG_XX.wav,angry,CREMA-D,1.8685625,16000
/Users/sa27/Downloads/Emotions/Angry/1041_TAI_ANG_XX.wav,angry,CREMA-D,2.8028125,16000
/Users/sa27/Downloads/Emotions/Angry/03-01-05-02-02-01-08.wav,angry,RAVDESS,3.6036041666666665,48000
/Users/sa27/Downloads/Emotions/Angry/OAF_when_angry.wav,angry,TESS,1.6378717129515852,24414
/Users/sa27/Downloads/Emotions/Angry/1047_IEO_ANG_HI.wav,angry,CREMA-D,2.535875,16000
/Users/sa27/Downloads/Emotions/Angry/1052_IEO_ANG_HI.wav,angry,CREMA-D,3.1364375,16000
/Users/sa27/Downloads/Emotions/Angry/OAF_hash_angry.wav,angry,TESS,1.6957073810108954,24414
/Users/sa27/Downloads/Emotions/Angry/1002_IWL_ANG_XX.wav,angry,CREMA-D,2.602625,16000
/Users/sa27/Downloads/Emotions/Angry/1017_IWL_ANG_XX.wav,angry,CREMA-D,1.8685,16000
/Users/sa27/Downloads/Emotions/Angry/1056_IEO_ANG_MD.wav,angry,CREMA-D,3.43675,16000
/Users/sa27/Downloads/Emotions/Angry/1043_IEO_ANG_MD.wav,angry,CREMA-D,2.102125,16000
/Users/sa27/Downloads/Emotions/Angry/1034_DFA_ANG_XX.wav,angry,CREMA-D,2.5025,16000
/Users/sa27/Downloads/Emotions/Angry/1021_DFA_ANG_XX.wav,angry,CREMA-D,2.8695625,16000
/Users/sa27/Downloads/Emotions/Angry/03-01-05-01-01-01-08.wav,angry,RAVDESS,3.703708333333333,48000
